fips,percent_diff,state,county,votes_dem,votes_gop,total_votes
39041,16.059779622581193,OH,Delaware County,39584,55660,100101
39043,9.825755513204465,OH,Erie County,15692,19301,36730
39045,26.95273737631482,OH,Fairfield County,24150,43163,70542
39047,47.06480539890913,OH,Fayette County,2672,7763,10817
39049,-25.893302999219415,OH,Franklin County,335961,192328,554711
39051,35.9445223022278,OH,Fulton County,5981,13419,20693
39053,55.63234826819193,OH,Gallia County,2564,9567,12588
39055,25.467826657912017,OH,Geauga County,17165,29577,48736
39057,24.46598771865935,OH,Greene County,28023,47506,79633
39059,42.57241891557316,OH,Guernsey County,4286,11164,16156
39061,-9.522784810126582,OH,Hamilton County,207587,169972,395000
39063,40.77124034529759,OH,Hancock County,9419,23777,35216
39065,47.20326285999667,OH,Hardin County,2870,8541,12014
39067,48.274870615296145,OH,Harrison County,1663,5021,6956
39069,39.83614951356887,OH,Henry County,3690,9136,13671
39071,56.12975129047395,OH,Highland County,3436,13005,17048
39073,36.51402541356989,OH,Hocking County,3713,8282,12513
39075,62.94003511041301,OH,Holmes County,1766,8578,10823
39077,36.37185599210916,OH,Huron County,7080,15930,24332
39079,48.91608127502077,OH,Jackson County,3142,9618,13239
39081,35.6823837172207,OH,Jefferson County,9483,20668,31346
39083,38.18784212042639,OH,Knox County,7959,18563,27768
39085,15.578508733043709,OH,Lake County,45056,62627,112790
39087,43.89764538132491,OH,Lawrence County,6849,18240,25949
39089,28.949986775652086,OH,Licking County,26360,49346,79399
39091,52.59675346313134,OH,Logan County,4537,15586,21007
39093,0.2839287543723565,OH,Lorain County,64958,65346,136654
39095,-17.351995993405815,OH,Lucas County,107363,74102,191684
39097,39.73379491464725,OH,Madison County,4662,11319,16754
39099,-2.9957368360410186,OH,Mahoning County,56188,52808,112827
39101,34.36915159076731,OH,Marion County,7748,16563,25648
39103,24.875783348254252,OH,Medina County,31582,53811,89360
39105,50.07438894792774,OH,Meigs County,2157,6869,9410
39107,65.04808820079757,OH,Mercer County,3335,17200,21315
39109,45.61952318961664,OH,Miami County,12832,36311,51467
39111,46.874065210888425,OH,Monroe County,1647,4781,6686
39113,1.244189774002244,OH,Montgomery County,117661,120766,249560
39115,41.39904610492845,OH,Morgan County,1711,4315,6290
39117,49.49338934881997,OH,Morrow County,3711,11722,16186
39119,34.96148217687826,OH,Muskingum County,10926,23588,36217
39121,55.14893617021277,OH,Noble County,1201,4441,5875
39123,19.56121791923466,OH,Ottawa County,8136,12389,21742
39125,48.529744401719064,OH,Paulding County,2068,6359,8842
39127,40.32225029016181,OH,Perry County,4072,9978,14647
39129,42.65138154027043,OH,Pickaway County,6325,16482,23814
39131,36.70633197255276,OH,Pike County,3443,7669,11513
39133,10.15979883192732,OH,Portage County,31463,38978,73968
39135,53.98290598290598,OH,Preble County,4323,15376,20475
39137,64.33893511720237,OH,Putnam County,2874,14704,18387
39139,37.54442769683098,OH,Richland County,15629,35805,53739
39141,27.380417889829044,OH,Ross County,9905,17833,28955
39143,22.96024153359281,OH,Sandusky County,9733,16045,27491
39145,36.80532108852725,OH,Scioto County,8841,19742,29618
39147,31.182658319492358,OH,Seneca County,7237,14559,23481
39149,60.601471224578106,OH,Shelby County,4143,18148,23110
39151,17.419294426106703,OH,Stark County,66581,96345,170868
39153,-8.158455930894586,OH,Summit County,129922,109531,249937
39155,6.401411669660795,OH,Trumbull County,42130,48152,94073
39157,35.44701656356017,OH,Tuscarawas County,11895,26105,40088
39159,37.95650699129386,OH,Union County,7530,17601,26533
39161,56.3972320376914,OH,Van Wert County,2667,10328,13584
39163,45.74448358983868,OH,Vinton County,1332,3799,5393
39165,37.557547219353374,OH,Warren County,33036,75947,114254
39167,41.597682119205295,OH,Washington County,7841,19901,28992
39169,34.91658084449021,OH,Wayne County,14670,31622,48550
39171,43.800921006021966,OH,Williams County,4287,11706,16938
39173,8.499365838778557,OH,Wood County,26440,31734,62287
39175,46.767987687572145,OH,Wyandot County,2484,7346,10396
40001,52.241805813234386,OK,Adair County,1374,4753,6468
40003,76.01950354609929,OK,Alfalfa County,216,1931,2256
40005,65.43382646941224,OK,Atoka County,795,4068,5002
40007,80.95663835493964,OK,Beaver County,176,1987,2237
40009,70.77965201221942,OK,Beckham County,958,6287,7529
40011,57.28974426575271,OK,Blaine County,711,2884,3793
40013,55.57894736842105,OK,Bryan County,2793,10449,13775
40015,43.43401885175664,OK,Caddo County,2418,6473,9336
40017,51.22714932126697,OK,Canadian County,11666,39969,55250
40019,52.603464091080774,OK,Carter County,4002,13751,18533
40021,27.518651058409656,OK,Cherokee County,5455,9992,16487
40023,57.90736298210002,OK,Choctaw County,1064,4202,5419
40025,82.82265552460538,OK,Cimarron County,70,962,1077
40027,21.659074694034356,OK,Cleveland County,38790,62469,109326
40029,61.88884245716674,OK,Coal County,411,1892,2393
40031,23.73246369677578,OK,Comanche County,11439,19153,32504
40033,62.64411990776326,OK,Cotton County,424,2054,2602
40035,52.440290758047766,OK,Craig County,1249,4279,5778
40037,54.557771138748,OK,Creek County,5834,21539,28786
40039,54.27784635837053,OK,Custer County,2102,7818,10531
40041,54.14540816326531,OK,Delaware County,3306,11796,15680
40043,77.56010685663401,OK,Dewey County,222,1964,2246
40045,79.68236582694414,OK,Ellis County,155,1610,1826
40047,53.50820579015305,OK,Garfield County,4391,15998,21692
40049,60.68749406514101,OK,Garvin County,1852,8243,10531
40051,60.273172485060876,OK,Grady County,3878,17293,22257
40053,70,OK,Grant County,287,1827,2200
40055,61.128691983122366,OK,Greer County,323,1482,1896
40057,50.256410256410255,OK,Harmon County,224,714,975
40059,79.1919191919192,OK,Harper County,131,1307,1485
40061,59.46345585128855,OK,Haskell County,882,3697,4734
40063,53.613259668508285,OK,Hughes County,961,3387,4525
40065,57.59672047143223,OK,Jackson County,1473,5969,7806
40067,65.67164179104478,OK,Jefferson County,365,1905,2345
40069,57.46063484128968,OK,Johnston County,782,3081,4001
40071,50.21732658529324,OK,Kay County,3734,12168,16795
40073,71.3375796178344,OK,Kingfisher County,783,5151,6123
40075,52.364574376612204,OK,Kiowa County,766,2593,3489
40077,56.71604938271605,OK,Latimer County,797,3094,4050
40079,58.730158730158735,OK,Le Flore County,3245,13346,17199
40081,60.10284979644312,OK,Lincoln County,2423,10838,14001
40083,49.472239814228416,OK,Logan County,4239,13613,18948
40085,57.6973857935041,OK,Love County,735,2920,3787
40093,77.37569873492204,OK,Major County,310,2940,3399
40095,56.62474940769091,OK,Marshall County,1095,4202,5487
40097,51.724796334012225,OK,Mayes County,3423,11550,15712
40087,60.918106775936806,OK,McClain County,2893,13151,16839
40089,63.89952376505743,OK,McCurtain County,1799,8642,10709
40091,42.460417190248805,OK,McIntosh County,2122,5501,7958
40099,55.873303167420815,OK,Murray County,1086,4173,5525
40101,29.181994791881948,OK,Muskogee County,7969,15029,24193
40103,57.61806981519507,OK,Noble County,901,3707,4870
40105,60.868539060656126,OK,Nowata County,742,3321,4237
40107,46.98703279938978,OK,Okfuskee County,943,2791,3933
40109,10.514274018764002,OK,Oklahoma County,112661,141429,273609
40111,32.65584602125826,OK,Okmulgee County,4379,8926,13924
40113,36.77541970224897,OK,Osage County,5593,12559,18942
40115,47.192588433464344,OK,Ottawa County,2584,7627,10686
40117,53.18310746927198,OK,Pawnee County,1341,4716,6346
40119,28.321741324011672,OK,Payne County,8785,16644,27749
40121,52.38260869565218,OK,Pittsburg County,3704,12740,17250
40123,45.81476981233968,OK,Pontotoc County,3633,10420,14814
40125,46.50824251485226,OK,Pottawatomie County,6005,17826,25417
40127,63.19428953825563,OK,Pushmataha County,748,3581,4483
40129,79.35153583617748,OK,Roger Mills County,151,1546,1758
40131,56.320713131214184,OK,Rogers County,7895,30893,40834
40133,44.13595617529881,OK,Seminole County,2067,5612,8032
40135,54.21486458405486,OK,Sequoyah County,3061,10888,14437
40137,61.9590741361959,OK,Stephens County,3084,14166,17886
40139,65.15335297175533,OK,Texas County,855,4615,5771
40141,47.5609756097561,OK,Tillman County,657,1944,2706
40143,22.843399295092006,OK,Tulsa County,87663,143985,246557
40145,52.02585930999169,OK,Wagoner County,6711,22967,31246
40147,48.46451729106629,OK,Washington County,5047,15810,22208
40149,70.50561797752809,OK,Washita County,588,3851,4628
40151,66.13915416098226,OK,Woods County,521,2945,3665
40153,72.07183414762973,OK,Woodward County,871,6329,7573
41001,51.6452411841019,OR,Baker County,1781,6160,8479
41003,-33.79116659718718,OR,Benton County,28431,13030,45577
41005,-6.1080730882417535,OR,Clackamas County,90187,79062,182136
41007,-6.085471968278445,OR,Clatsop County,8899,7794,18158
41009,11.995055229891932,OR,Columbia County,9959,12967,25077
41011,24.333189755143962,OR,Coos County,10355,17699,30181
41013,49.810964083175804,OR,Crook County,2591,8388,11638
41015,23.875688563676725,OR,Curry County,4253,7157,12163
41017,3.803099885189437,OR,Deschutes County,40222,43667,90584
41019,39.37877312560857,OR,Douglas County,13891,34112,51350
41021,43.86339381003202,OR,Gilliam County,221,632,937
41023,58.85878686166387,OR,Grant County,732,3187,4171
41025,57.714285714285715,OR,Harney County,682,2904,3850
41027,-30.203216796686895,OR,Hood River County,6359,3223,10383
41029,9.184981067357812,OR,Jackson County,43550,53083,103789
41031,27.55240027045301,OR,Jefferson County,2892,5337,8874
41033,31.349588153849766,OR,Josephine County,13223,26582,42613
41035,44.76744186046512,OR,Klamath County,7080,20170,29240
41037,62.218143681174624,OR,Lake County,628,3001,3814
41039,-18.93114341256517,OR,Lane County,100497,66218,181072
41041,-9.981277303931767,OR,Lincoln County,12300,9901,24035
41043,27.825085885534683,OR,Linn County,17456,32683,54724
41045,49.527638190954775,OR,Malheur County,2213,7141,9950
41047,4.9935020396375585,OR,Marion County,48803,54336,110804
41049,42.466783655051394,OR,Morrow County,1004,2698,3989
41051,-58.33459115277755,OR,Multnomah County,271754,63055,357762
41053,6.999729948690252,OR,Polk County,15741,18333,37030
41055,53.306205493387594,OR,Sherman County,202,726,983
41057,5.919613905436996,OR,Tillamook County,5701,6486,13261
41059,35.644815438811456,OR,Umatilla County,7466,16775,26116
41061,41.371841155234655,OR,Union County,3221,8378,12465
41063,41.36940387838161,OR,Wallowa County,1097,2825,4177
41065,9.661363434361391,OR,Wasco County,4634,5721,11251
41067,-26.683589473956403,OR,Washington County,137818,75903,232034
41069,54.292929292929294,OR,Wheeler County,153,583,792
41071,8.764074829328841,OR,Yamhill County,18635,22589,45116
42001,36.42920785777929,PA,Adams County,14077,31249,47138
42003,-16.407560640760728,PA,Allegheny County,363017,257488,643173
42005,51.98384024173948,PA,Armstrong County,6849,22676,30446
42007,20.061744015385393,PA,Beaver County,30225,46081,79036
42009,67.40129339686862,PA,Bedford County,3613,19455,23504
42011,10.18847977082315,PA,Berks County,75169,93094,175934
42013,46.37990351534721,PA,Blair County,13093,37224,52029
42015,46.04118272372928,PA,Bradford County,6263,17957,25399
42017,-0.5803159627757084,PA,Bucks County,165861,163873,342572
42019,37.547676225455575,PA,Butler County,26834,61388,92027
42021,37.74826732261871,PA,Cambria County,17798,40510,60167
42023,50.69169960474308,PA,Cameron County,469,1495,2024
42025,34.11092928519202,PA,Carbon County,8917,18714,28721
42027,-1.9311881582088761,PA,Centre County,36555,35099,75394
42029,-9.228276645776843,PA,Chester County,140188,115582,266637
42031,47.41719581259653,PA,Clarion County,4256,12545,17481
42033,49.58093723235042,PA,Clearfield County,7700,23909,32692
42035,34.82714468629962,PA,Clinton County,4533,9701,14839
42037,32.75334537545619,PA,Columbia County,8502,17387,27127
42039,38.514748474538145,PA,Crawford County,10215,23912,35563
42041,18.56902005770501,PA,Cumberland County,44282,65649,115068
42043,-2.817301782421635,PA,Dauphin County,64287,60620,130160
42045,-21.98137849679811,PA,Delaware County,169169,106559,284832
42047,43.79240652519128,PA,Elk County,3637,9704,13854
42049,2.0027294438758103,PA,Erie County,54820,57168,117240
42051,30.999887695129715,PA,Fayette County,17826,34388,53426
42053,43.95329441201001,PA,Forest County,626,1680,2398
42055,46.48064027687649,PA,Franklin County,17322,49554,69345
42057,70.76968708290079,PA,Fulton County,904,5676,6743
42059,41.70511534603811,PA,Greene County,4157,10394,14955
42061,50.68732047599508,PA,Huntingdon County,4487,14369,19496
42063,35.655216284987276,PA,Indiana County,11468,24920,37728
42065,59.81348714355021,PA,Jefferson County,3437,14533,18551
42067,61.75735435493175,PA,Juniata County,1810,8234,10402
42069,-3.397897605606385,PA,Lackawanna County,51593,48102,102740
42071,19.685888831742286,PA,Lancaster County,90066,137145,239151
42073,28.08531623720873,PA,Lawrence County,13933,25323,40555
42075,35.55495195735578,PA,Lebanon County,17860,38804,58906
42077,-4.444851043252674,PA,Lehigh County,77087,70285,153031
42079,19.629174797146106,PA,Luzerne County,51454,77508,132731
42081,44.83437388157633,PA,Lycoming County,12926,35475,50294
42083,47.24505522733111,PA,McKean County,3802,11159,15572
42085,25.009073678267534,PA,Mercer County,17631,30034,49594
42087,57.49766982838972,PA,Mifflin County,3563,14050,18239
42089,-0.3396821545553803,PA,Monroe County,31930,31706,65944
42091,-21.1139935764429,PA,Montgomery County,251063,160803,427489
42093,28.388986526069125,PA,Montour County,2851,5274,8535
42095,3.815794081596918,PA,Northampton County,65936,71384,142775
42097,43.561808355494556,PA,Northumberland County,9184,24418,34971
42099,51.921713232165644,PA,Perry County,4630,15613,21153
42101,-66.90766464724275,PA,Philadelphia County,560542,105418,680227
42103,26.041586741348883,PA,Pike County,9247,16035,26066
42105,63.610646778963606,PA,Potter County,1300,6247,7777
42107,43.36733067729084,PA,Schuylkill County,16724,43937,62750
42109,47.260148166289106,PA,Snyder County,3991,11710,16333
42111,55.91939546599496,PA,Somerset County,7367,27347,35730
42113,49.30555555555556,PA,Sullivan County,756,2318,3168
42115,42.864583333333336,PA,Susquehanna County,5065,13295,19200
42117,53.571016499365406,PA,Tioga County,3642,12928,17334
42119,25.67241379310345,PA,Union County,6138,10605,17400
42121,42.38323678493845,PA,Venango County,5889,15254,22096
42123,40.87607807535179,PA,Warren County,4828,12032,17624
42125,25.277219041724692,PA,Washington County,34436,58941,96945
42127,39.664654594232054,PA,Wayne County,6398,15269,22365
42129,31.320017607571256,PA,Westmoreland County,59506,116427,181740
42131,38.66967305524239,PA,Wyoming County,3573,8375,12418
42133,29.290731616072613,PA,York County,67428,126933,203153
44001,-22.769430156737272,RI,Bristol County,14532,8910,24691
44003,0.7014593868818311,RI,Kent County,37582,38141,79691
44005,-19.37828525439501,RI,Newport County,22680,14975,39761
44007,-21.204376845396126,RI,Providence County,141597,90321,241818
44009,-10.032730673316708,RI,Washington County,33511,27074,64160
45001,28.254382693024994,SC,Abbeville County,3712,6742,10724
45003,27.4898693378626,SC,Aiken County,25426,45981,74773
45005,-54.05254332029067,SC,Allendale County,2722,788,3578
45007,43.674653781010264,SC,Anderson County,21040,56109,80296
45009,-27.263922518159806,SC,Bamberg County,3886,2197,6195
45011,5.200970566515455,SC,Barnwell County,4395,4888,9479
45013,14.303971416792635,SC,Beaufort County,29577,39986,72770
45015,17.398851987480835,SC,Berkeley County,30492,44223,78919
45017,2.8597908115980406,SC,Calhoun County,3569,3785,7553
45019,-7.8561273812908725,SC,Charleston County,89048,75233,175850
45021,41.721062793049555,SC,Cherokee County,6089,15165,21754
45023,4.858470637938319,SC,Chester County,6582,7272,14202
45025,14.309901914992995,SC,Chesterfield County,7125,9576,17128
45027,-2.566640274478754,SC,Clarendon County,7635,7246,15156
45029,8.51372526260809,SC,Colleton County,7616,9083,17231
45031,3.735321905790255,SC,Darlington County,13866,14973,29636
45033,-1.6672366621067032,SC,Dillon County,5832,5637,11696
45035,17.485551446456302,SC,Dorchester County,24010,34932,62463
45037,20.190656131913432,SC,Edgefield County,4491,6842,11644
45039,-25.87984358336296,SC,Fairfield County,6936,4024,11252
45041,4.96451445386879,SC,Florence County,26630,29498,57770
45043,13.008026904406867,SC,Georgetown County,13234,17334,31519
45045,24.699393114400774,SC,Greenville County,73338,125595,211572
45047,21.846153846153847,SC,Greenwood County,10633,16881,28600
45049,-19.103934500795997,SC,Hampton County,5163,3483,8794
45051,37.82077540300234,SC,Horry County,36731,83819,124503
45053,-11.880979178390545,SC,Jasper County,7789,6100,14216
45055,24.834632034632033,SC,Kershaw County,10293,17464,28875
45057,25.518506082599373,SC,Lancaster County,13718,23598,38717
45059,29.935030596056507,SC,Laurens County,8845,16770,26474
45061,-29.35881627620222,SC,Lee County,5170,2789,8110
